"","date","trap_N","block","family"
"23902","21/02/11",430,"OG","Ptilidae"
"23903","21/02/11",430,"OG","Ptilidae"
"23904","21/02/11",430,"OG2","Staphylinidae"
"23905","21/02/11",430,"OG2","Staphylinidae"
"23906","21/02/11",430,"OG2","Staphylinidae"
"23907","21/02/11",430,"OG2","Staphylinidae"
"23908","21/02/11",430,"OG2","Staphylinidae"
"23909","21/02/11",430,"OG2","Staphylinidae"
"23910","21/02/11",430,"OG2","Staphylinidae"
"23911","21/02/11",430,"OG2","Staphylinidae"
"23912","21/02/11",430,"OG2","Staphylinidae"
"23913","21/02/11",430,"OG2","Staphylinidae"
"23914","21/02/11",430,"OG2","Staphylinidae"
"23915","21/02/11",430,"OG2","Staphylinidae"
"23916","21/02/11",430,"OG2","Staphylinidae"
"23917","21/02/11",430,"OG2","Staphylinidae"
"23918","21/02/11",430,"OG2","Staphylinidae"
"23919","21/02/11",430,"OG2","Staphylinidae"
"23920","21/02/11",430,"OG2","Staphylinidae"
"23921","06/12/11",430,"OG2","Staphylinidae"
"23922","06/12/11",430,"OG2","Staphylinidae"
"23923","06/12/11",430,"OG2","Staphylinidae"
"23924","06/12/11",430,"OG2","Staphylinidae"
"23925","06/12/11",430,"OG2","Staphylinidae"
"23926","06/12/11",430,"OG2","Staphylinidae"
"23927","06/12/11",430,"OG2","Staphylinidae"
"23928","06/12/11",430,"OG2","Staphylinidae"
"23929","06/12/11",430,"OG2","Staphylinidae"
"23930","06/12/11",430,"OG2","Staphylinidae"
"23931","06/12/11",430,"OG2","Staphylinidae"
"23932","06/12/11",430,"OG2","Staphylinidae"
"23933","06/12/11",430,"OG2","Staphylinidae"
"23934","06/12/11",430,"OG2","Staphylinidae"
"23935","06/12/11",430,"OG2","Staphylinidae"
"23936","06/12/11",430,"OG2","Staphylinidae"
"23937","17/06/12",430,"OG2","Staphylinidae"
"23938","17/06/12",430,"OG2","Staphylinidae"
"23939","21/02/11",430,"OG2","Staphylinidae"
"23940","11/03/13",431,"OG","Carabidae"
"23941","11/03/13",431,"OG","Carabidae"
"23942","11/03/13",431,"OG","Histeridae"
"23943","11/03/13",431,"OG","Leiodidae"
"23944","11/03/13",431,"OG","Leiodidae"
"23945","11/03/13",431,"OG","Nitidulidae"
"23946","11/03/13",431,"OG","Staphylinidae"
"23947","11/03/13",431,"OG","Staphylinidae"
"23948","11/03/13",431,"OG","Curculionidae"
"23949","11/03/13",431,"OG","Curculionidae"
"23950","11/03/13",431,"OG","Curculionidae"
"23951","05/12/11",431,"OG","Curculionidae"
"23952","05/12/11",431,"OG","Curculionidae"
"23953","05/12/11",431,"OG","Curculionidae"
"23954","05/12/11",431,"OG","Curculionidae"
"23955","05/12/11",431,"OG","Curculionidae"
"23956","11/03/13",432,"OG","Elateridae"
"23957","11/03/13",432,"OG","Cerambycidae"
"23958","11/03/13",432,"OG","Endomychidae"
"23959","11/03/13",432,"OG","Curculionidae"
"23960","11/03/13",432,"OG","Curculionidae"
"23961","17/06/12",432,"OG","Anthribidae"
"23962","17/06/12",432,"OG","Staphylinidae"
"23963","11/03/13",432,"OG","Cerambycidae"
"23964","21/02/11",432,"OG","Scarabaeidae"
"23965","21/02/11",432,"OG","Curculionidae"
"23966","06/12/11",432,"OG","Leiodidae"
"23967","06/12/11",432,"OG","Staphylinidae"
"23968","21/02/11",432,"OG2","Staphylinidae"
"23969","21/02/11",432,"OG2","Staphylinidae"
"23970","17/06/12",432,"OG2","Staphylinidae"
"23971","17/06/12",432,"OG2","Staphylinidae"
"23972","17/06/12",432,"OG2","Staphylinidae"
"23973","17/06/12",432,"OG2","Staphylinidae"
"23974","17/06/12",432,"OG2","Staphylinidae"
"23975","17/06/12",432,"OG2","Staphylinidae"
"23976","17/06/12",432,"OG2","Staphylinidae"
"23977","17/06/12",432,"OG2","Staphylinidae"
"23978","17/06/12",433,"OG","Leptodiridae"
"23979","17/06/12",433,"OG","Scarabaeidae"
"23980","17/06/12",433,"OG","Curculionidae"
"23981","17/06/12",433,"OG","Curculionidae"
"23982","11/03/13",433,"OG","Carabidae"
"23983","11/03/13",433,"OG","Clambidae"
"23984","11/03/13",433,"OG","Leiodidae"
"23985","11/03/13",433,"OG","Scarabaeidae"
"23986","21/02/11",433,"OG2","Staphylinidae"
"23987","17/06/12",433,"OG2","Staphylinidae"
"23988","17/06/12",433,"OG2","Staphylinidae"
"23989","17/06/12",433,"OG2","Staphylinidae"
"23990","17/06/12",433,"OG2","Staphylinidae"
"23991","17/06/12",433,"OG2","Staphylinidae"
"23992","17/06/12",433,"OG2","Staphylinidae"
"23993","17/06/12",434,"OG","Curculionidae"
"23994","17/06/12",434,"OG","Staphylinidae"
"23995","17/06/12",434,"OG","Scarabaeidae"
"23996","17/06/12",434,"OG","Curculionidae"
"23997","11/03/13",434,"OG","Staphylinidae"
"23998","11/03/13",434,"OG","Leiodidae"
"23999","11/03/13",434,"OG","Staphylinidae"
"24000","11/03/13",434,"OG","Scarabaeidae"
"24001","11/03/13",434,"OG","Hybosoridae"
"24002","11/03/13",434,"OG","Curculionidae"
"24003","21/02/11",434,"OG","Staphylinidae"
"24004","06/12/11",434,"OG","Scarabaeidae"
"24005","06/12/11",434,"OG","Scarabaeidae"
"24006","06/12/11",434,"OG","Zopheridae"
"24007","06/12/11",434,"OG","Staphylinidae"
"24008","06/12/11",434,"OG","Curculionidae"
"24009","06/12/11",434,"OG","Curculionidae"
"24010","06/12/11",434,"OG","Curculionidae"
"24011","06/12/11",434,"OG","Leptodiridae"
"24012","06/12/11",434,"OG","Leptodiridae"
"24013","06/12/11",434,"OG","Leptodiridae"
"24014","06/12/11",434,"OG","Leiodidae"
"24015","06/12/11",434,"OG","Leiodidae"
"24016","06/12/11",434,"OG","Curculionidae"
"24017","06/12/11",434,"OG","Staphylinidae"
"24018","21/02/11",434,"OG","Scarabaeidae"
"24019","21/02/11",434,"OG","Scarabaeidae"
"24020","21/02/11",434,"OG","Curculionidae"
"24021","21/02/11",434,"OG","Curculionidae"
"24022","21/02/11",434,"OG","Curculionidae"
"24023","21/02/11",434,"OG","Curculionidae"
"24024","21/02/11",434,"OG","Curculionidae"
"24025","21/02/11",434,"OG","Curculionidae"
"24026","21/02/11",434,"OG","Curculionidae"
"24027","21/02/11",434,"OG","Curculionidae"
"24028","21/02/11",434,"OG","Curculionidae"
"24029","21/02/11",434,"OG","Curculionidae"
"24030","21/02/11",434,"OG","Curculionidae"
"24031","21/02/11",434,"OG","Curculionidae"
"24032","21/02/11",434,"OG","Curculionidae"
"24033","21/02/11",434,"OG","Curculionidae"
"24034","21/02/11",434,"OG","Staphylinidae"
"24035","21/02/11",434,"OG","Staphylinidae"
"24036","21/02/11",434,"OG","Staphylinidae"
"24037","21/02/11",434,"OG","Staphylinidae"
"24038","21/02/11",434,"OG","Staphylinidae"
"24039","21/02/11",434,"OG","Staphylinidae"
"24040","21/02/11",434,"OG","Hydrophilidae"
"24041","21/02/11",434,"OG","Staphylinidae"
"24042","21/02/11",434,"OG","Biphyllidae"
"24043","21/02/11",434,"OG","Biphyllidae"
"24044","21/02/11",434,"OG","Leiodidae"
"24045","21/02/11",434,"OG2","Staphylinidae"
"24046","21/02/11",434,"OG2","Staphylinidae"
"24047","21/02/11",434,"OG2","Staphylinidae"
"24048","21/02/11",434,"OG2","Staphylinidae"
"24049","21/02/11",434,"OG2","Staphylinidae"
"24050","21/02/11",434,"OG2","Staphylinidae"
"24051","21/02/11",434,"OG2","Staphylinidae"
"24052","21/02/11",434,"OG2","Staphylinidae"
"24053","21/02/11",434,"OG2","Staphylinidae"
"24054","21/02/11",434,"OG2","Staphylinidae"
"24055","21/02/11",434,"OG2","Staphylinidae"
"24056","21/02/11",434,"OG2","Staphylinidae"
"24057","21/02/11",434,"OG2","Staphylinidae"
"24058","21/02/11",434,"OG2","Staphylinidae"
"24059","21/02/11",434,"OG2","Staphylinidae"
"24060","21/02/11",434,"OG2","Staphylinidae"
"24061","21/02/11",434,"OG2","Staphylinidae"
"24062","21/02/11",434,"OG2","Staphylinidae"
"24063","21/02/11",434,"OG2","Staphylinidae"
"24064","21/02/11",434,"OG2","Staphylinidae"
"24065","21/02/11",434,"OG2","Staphylinidae"
"24066","21/02/11",434,"OG2","Staphylinidae"
"24067","21/02/11",434,"OG2","Staphylinidae"
"24068","21/02/11",434,"OG2","Staphylinidae"
"24069","21/02/11",434,"OG2","Staphylinidae"
"24070","21/02/11",434,"OG2","Staphylinidae"
"24071","21/02/11",434,"OG2","Staphylinidae"
"24072","21/02/11",434,"OG2","Staphylinidae"
"24073","21/02/11",434,"OG2","Staphylinidae"
"24074","21/02/11",434,"OG2","Staphylinidae"
"24075","21/02/11",434,"OG2","Staphylinidae"
"24076","21/02/11",434,"OG2","Staphylinidae"
"24077","21/02/11",434,"OG2","Staphylinidae"
"24078","21/02/11",434,"OG2","Staphylinidae"
"24079","21/02/11",434,"OG2","Staphylinidae"
"24080","21/02/11",434,"OG2","Staphylinidae"
"24081","21/02/11",434,"OG2","Staphylinidae"
"24082","21/02/11",434,"OG2","Staphylinidae"
"24083","21/02/11",434,"OG2","Staphylinidae"
"24084","21/02/11",434,"OG2","Staphylinidae"
"24085","21/02/11",434,"OG2","Staphylinidae"
"24086","21/02/11",434,"OG2","Staphylinidae"
"24087","21/02/11",434,"OG2","Staphylinidae"
"24088","21/02/11",434,"OG2","Staphylinidae"
"24089","21/02/11",434,"OG2","Staphylinidae"
"24090","21/02/11",434,"OG2","Staphylinidae"
"24091","21/02/11",434,"OG2","Staphylinidae"
"24092","21/02/11",434,"OG2","Staphylinidae"
"24093","21/02/11",434,"OG2","Staphylinidae"
"24094","21/02/11",434,"OG2","Staphylinidae"
"24095","21/02/11",434,"OG2","Staphylinidae"
"24096","21/02/11",434,"OG2","Staphylinidae"
"24097","21/02/11",434,"OG2","Staphylinidae"
"24098","21/02/11",434,"OG2","Staphylinidae"
"24099","21/02/11",434,"OG2","Staphylinidae"
"24100","21/02/11",434,"OG2","Staphylinidae"
"24101","21/02/11",434,"OG2","Staphylinidae"
"24102","21/02/11",434,"OG2","Staphylinidae"
"24103","21/02/11",434,"OG2","Staphylinidae"
"24104","21/02/11",434,"OG2","Staphylinidae"
"24105","21/02/11",434,"OG2","Staphylinidae"
"24106","21/02/11",434,"OG2","Staphylinidae"
"24107","21/02/11",434,"OG2","Staphylinidae"
"24108","21/02/11",434,"OG2","Staphylinidae"
"24109","21/02/11",434,"OG2","Staphylinidae"
"24110","21/02/11",434,"OG2","Staphylinidae"
"24111","21/02/11",434,"OG2","Staphylinidae"
"24112","21/02/11",434,"OG2","Staphylinidae"
"24113","21/02/11",434,"OG2","Staphylinidae"
"24114","21/02/11",434,"OG2","Staphylinidae"
"24115","21/02/11",434,"OG2","Staphylinidae"
"24116","21/02/11",434,"OG2","Staphylinidae"
"24117","21/02/11",434,"OG2","Staphylinidae"
"24118","21/02/11",434,"OG2","Staphylinidae"
"24119","21/02/11",434,"OG2","Staphylinidae"
"24120","21/02/11",434,"OG2","Staphylinidae"
"24121","21/02/11",434,"OG2","Staphylinidae"
"24122","17/06/12",434,"OG2","Staphylinidae"
"24123","17/06/12",434,"OG2","Staphylinidae"
"24124","11/03/13",435,"OG","Staphylinidae"
"24125","11/03/13",435,"OG","Staphylinidae"
"24126","11/03/13",435,"OG","Curculionidae"
"24127","11/03/13",435,"OG","Buprestidae"
"24128","11/03/13",435,"OG","Leiodidae"
"24129","11/03/13",435,"OG","Leiodidae"
"24130","11/03/13",435,"OG","Biphyllidae"
"24131","11/03/13",435,"OG","Biphyllidae"
"24132","11/03/13",435,"OG","Curculionidae"
"24133","16/06/12",435,"OG","Curculionidae"
"24134","16/06/12",435,"OG","Curculionidae"
"24135","16/06/12",435,"OG","Curculionidae"
"24136","16/06/12",435,"OG","Curculionidae"
"24137","16/06/12",435,"OG","Curculionidae"
"24138","16/06/12",435,"OG","Curculionidae"
"24139","16/06/12",435,"OG","Leiodidae"
"24140","16/06/12",435,"OG","Chrysomelidae"
"24141","05/12/11",435,"OG","Anthicidae"
"24142","05/12/11",435,"OG","Carabidae"
"24143","05/12/11",435,"OG","Elateridae"
"24144","05/12/11",435,"OG","Curculionidae"
"24145","05/12/11",435,"OG","Curculionidae"
"24146","05/12/11",435,"OG","Curculionidae"
"24147","05/12/11",435,"OG","Curculionidae"
"24148","05/12/11",435,"OG","Leiodidae"
"24149","05/12/11",435,"OG2","Staphylinidae"
"24150","05/12/11",435,"OG2","Staphylinidae"
"24151","05/12/11",435,"OG2","Staphylinidae"
"24152","05/12/11",435,"OG2","Staphylinidae"
"24153","16/06/12",435,"OG2","Staphylinidae"
"24154","16/06/12",435,"OG2","Staphylinidae"
"24155","17/06/12",436,"OG","Anthribidae"
"24156","17/06/12",436,"OG","Carabidae"
"24157","17/06/12",436,"OG","Staphylinidae"
"24158","17/06/12",436,"OG","Scarabaeidae"
"24159","17/06/12",436,"OG","Scarabaeidae"
"24160","17/06/12",436,"OG","Curculionidae"
"24161","17/06/12",436,"OG","Curculionidae"
"24162","17/06/12",436,"OG","Curculionidae"
"24163","17/06/12",436,"OG","Curculionidae"
"24164","17/06/12",436,"OG","Curculionidae"
"24165","17/06/12",436,"OG","Curculionidae"
"24166","17/06/12",436,"OG","Curculionidae"
"24167","17/06/12",436,"OG","Curculionidae"
"24168","17/06/12",436,"OG","Curculionidae"
"24169","17/06/12",436,"OG","Chrysomelidae"
"24170","17/06/12",436,"OG","Nitidulidae"
"24171","11/03/13",436,"OG","Hydrophilidae"
"24172","11/03/13",436,"OG","Staphylinidae"
"24173","11/03/13",436,"OG","Staphylinidae"
"24174","11/03/13",436,"OG","Staphylinidae"
"24175","11/03/13",436,"OG","Curculionidae"
"24176","11/03/13",436,"OG","Curculionidae"
"24177","11/03/13",436,"OG","Curculionidae"
"24178","11/03/13",436,"OG","Curculionidae"
"24179","11/03/13",436,"OG","Curculionidae"
"24180","11/03/13",436,"OG","Curculionidae"
"24181","11/03/13",436,"OG","Curculionidae"
"24182","21/02/11",436,"OG","Curculionidae"
"24183","21/02/11",436,"OG","Curculionidae"
"24184","21/02/11",436,"OG","Curculionidae"
"24185","21/02/11",436,"OG","Curculionidae"
"24186","21/02/11",436,"OG","Curculionidae"
"24187","21/02/11",436,"OG","Curculionidae"
"24188","21/02/11",436,"OG","Curculionidae"
"24189","21/02/11",436,"OG","Curculionidae"
"24190","21/02/11",436,"OG","Clambidae"
"24191","21/02/11",436,"OG","Clambidae"
"24192","21/02/11",436,"OG","Clambidae"
"24193","21/02/11",436,"OG","Curculionidae"
"24194","21/02/11",436,"OG","Staphylinidae"
"24195","21/02/11",436,"OG","Hydrophilidae"
"24196","21/02/11",436,"OG","Leiodidae"
"24197","06/12/11",436,"OG","Scarabaeidae"
"24198","06/12/11",436,"OG","Staphylinidae"
"24199","21/02/11",436,"OG2","Staphylinidae"
"24200","21/02/11",436,"OG2","Staphylinidae"
"24201","21/02/11",436,"OG2","Staphylinidae"
"24202","21/02/11",436,"OG2","Staphylinidae"
"24203","21/02/11",436,"OG2","Staphylinidae"
"24204","21/02/11",436,"OG2","Staphylinidae"
"24205","21/02/11",436,"OG2","Staphylinidae"
"24206","21/02/11",436,"OG2","Staphylinidae"
"24207","21/02/11",436,"OG2","Staphylinidae"
"24208","21/02/11",436,"OG2","Staphylinidae"
"24209","21/02/11",436,"OG2","Staphylinidae"
"24210","21/02/11",436,"OG2","Staphylinidae"
"24211","21/02/11",436,"OG2","Staphylinidae"
"24212","21/02/11",436,"OG2","Staphylinidae"
"24213","21/02/11",436,"OG2","Staphylinidae"
"24214","21/02/11",436,"OG2","Staphylinidae"
"24215","21/02/11",436,"OG2","Staphylinidae"
"24216","21/02/11",436,"OG2","Staphylinidae"
"24217","21/02/11",436,"OG2","Staphylinidae"
"24218","21/02/11",436,"OG2","Staphylinidae"
"24219","21/02/11",436,"OG2","Staphylinidae"
"24220","21/02/11",436,"OG2","Staphylinidae"
"24221","17/06/12",436,"OG2","Staphylinidae"
"24222","17/06/12",436,"OG2","Staphylinidae"
"24223","17/06/12",436,"OG2","Staphylinidae"
"24224","17/06/12",436,"OG2","Staphylinidae"
"24225","21/02/11",436,"OG2","Staphylinidae"
"24226","16/06/12",437,"OG","Carabidae"
"24227","16/06/12",437,"OG","Curculionidae"
"24228","16/06/12",437,"OG","Staphylinidae"
"24229","16/06/12",437,"OG","Curculionidae"
"24230","16/06/12",437,"OG","Curculionidae"
"24231","16/06/12",437,"OG","Curculionidae"
"24232","16/06/12",437,"OG","Curculionidae"
"24233","16/06/12",437,"OG","Curculionidae"
"24234","16/06/12",437,"OG","Curculionidae"
"24235","16/06/12",437,"OG","Curculionidae"
"24236","16/06/12",437,"OG","Curculionidae"
"24237","16/06/12",437,"OG","Curculionidae"
"24238","16/06/12",437,"OG","Curculionidae"
"24239","16/06/12",437,"OG","Curculionidae"
"24240","16/06/12",437,"OG","Curculionidae"
"24241","16/06/12",437,"OG","Curculionidae"
"24242","16/06/12",437,"OG","Curculionidae"
"24243","16/06/12",437,"OG","Curculionidae"
"24244","16/06/12",437,"OG","Curculionidae"
"24245","16/06/12",437,"OG","Curculionidae"
"24246","16/06/12",437,"OG","Curculionidae"
"24247","16/06/12",437,"OG","Curculionidae"
"24248","16/06/12",437,"OG","Curculionidae"
"24249","16/06/12",437,"OG","Curculionidae"
"24250","16/06/12",437,"OG","Curculionidae"
"24251","11/03/13",437,"OG","Clambidae"
"24252","11/03/13",437,"OG","Clambidae"
"24253","11/03/13",437,"OG","Leiodidae"
"24254","11/03/13",437,"OG","Staphylinidae"
"24255","11/03/13",437,"OG","Scarabaeidae"
"24256","11/03/13",437,"OG","Curculionidae"
"24257","11/03/13",437,"OG","Curculionidae"
"24258","11/03/13",437,"OG","Curculionidae"
"24259","11/03/13",437,"OG","Curculionidae"
"24260","11/03/13",437,"OG","Curculionidae"
"24261","11/03/13",437,"OG","Curculionidae"
"24262","11/03/13",437,"OG","Curculionidae"
"24263","11/03/13",437,"OG","Curculionidae"
"24264","05/12/11",437,"OG","Curculionidae"
"24265","05/12/11",437,"OG","Curculionidae"
"24266","05/12/11",437,"OG","Curculionidae"
"24267","16/06/12",437,"OG2","Staphylinidae"
"24268","16/06/12",437,"OG2","Staphylinidae"
"24269","16/06/12",437,"OG2","Staphylinidae"
"24270","16/06/12",437,"OG2","Staphylinidae"
"24271","16/06/12",437,"OG2","Staphylinidae"
"24272","16/06/12",437,"OG2","Staphylinidae"
"24273","16/06/12",437,"OG2","Staphylinidae"
"24274","16/06/12",437,"OG2","Staphylinidae"
"24275","16/06/12",438,"OG","Histeridae"
"24276","16/06/12",438,"OG","Histeridae"
"24277","16/06/12",438,"OG","Staphylinidae"
"24278","16/06/12",438,"OG","Staphylinidae"
"24279","16/06/12",438,"OG","Hybosoridae"
"24280","16/06/12",438,"OG","Scarabaeidae"
"24281","16/06/12",438,"OG","Scarabaeidae"
"24282","16/06/12",438,"OG","Scarabaeidae"
"24283","16/06/12",438,"OG","Scarabaeidae"
"24284","16/06/12",438,"OG","Scarabaeidae"
"24285","05/12/11",438,"OG","Elateridae"
"24286","05/12/11",438,"OG","Curculionidae"
"24287","05/12/11",438,"OG","Curculionidae"
"24288","05/12/11",438,"OG","Curculionidae"
"24289","05/12/11",438,"OG","Curculionidae"
"24290","05/12/11",438,"OG","Curculionidae"
"24291","05/12/11",438,"OG","Curculionidae"
"24292","05/12/11",438,"OG","Curculionidae"
"24293","05/12/11",438,"OG","Curculionidae"
"24294","05/12/11",438,"OG","Curculionidae"
"24295","05/12/11",438,"OG","Curculionidae"
"24296","05/12/11",438,"OG","Curculionidae"
"24297","05/12/11",438,"OG","Curculionidae"
"24298","05/12/11",438,"OG","Curculionidae"
"24299","05/12/11",438,"OG","Curculionidae"
"24300","05/12/11",438,"OG","Curculionidae"
"24301","05/12/11",438,"OG","Curculionidae"
"24302","05/12/11",438,"OG","Curculionidae"
"24303","05/12/11",438,"OG","Curculionidae"
"24304","05/12/11",438,"OG","Curculionidae"
"24305","05/12/11",438,"OG","Curculionidae"
"24306","05/12/11",438,"OG","Curculionidae"
"24307","05/12/11",438,"OG","Curculionidae"
"24308","05/12/11",438,"OG","Hybosoridae"
"24309","05/12/11",438,"OG","Clambidae"
"24310","05/12/11",438,"OG","Clambidae"
"24311","05/12/11",438,"OG","Clambidae"
"24312","05/12/11",438,"OG","Nitidulidae"
"24313","05/12/11",438,"OG","Nitidulidae"
"24314","05/12/11",438,"OG","Leiodidae"
"24315","05/12/11",438,"OG2","Staphylinidae"
"24316","05/12/11",438,"OG2","Staphylinidae"
"24317","05/12/11",438,"OG2","Staphylinidae"
"24318","05/12/11",438,"OG2","Staphylinidae"
"24319","05/12/11",438,"OG2","Staphylinidae"
"24320","05/12/11",438,"OG2","Staphylinidae"
"24321","16/06/12",438,"OG2","Staphylinidae"
"24322","16/06/12",438,"OG2","Staphylinidae"
"24323","16/06/12",438,"OG2","Staphylinidae"
"24324","16/06/12",438,"OG2","Staphylinidae"
"24325","16/06/12",438,"OG2","Staphylinidae"
"24326","16/06/12",438,"OG2","Staphylinidae"
"24327","16/06/12",438,"OG2","Staphylinidae"
"24328","16/06/12",438,"OG2","Staphylinidae"
"24329","16/06/12",438,"OG2","Staphylinidae"
"24330","11/03/13",439,"OG","Staphylinidae"
"24331","11/03/13",439,"OG","Curculionidae"
"24332","11/03/13",439,"OG","Curculionidae"
"24333","11/03/13",439,"OG","Curculionidae"
"24334","11/03/13",439,"OG","Curculionidae"
"24335","16/06/12",439,"OG","Curculionidae"
"24336","05/12/11",439,"OG","Scarabaeidae"
"24337","05/12/11",439,"OG","Chrysomelidae"
"24338","05/12/11",439,"OG","Curculionidae"
"24339","05/12/11",439,"OG2","Staphylinidae"
"24340","05/12/11",439,"OG2","Staphylinidae"
"24341","16/06/12",440,"OG","Histeridae"
"24342","16/06/12",440,"OG","Scarabaeidae"
"24343","16/06/12",440,"OG","Scarabaeidae"
"24344","16/06/12",440,"OG","Curculionidae"
"24345","05/12/11",440,"OG","Curculionidae"
"24346","05/12/11",440,"OG","Curculionidae"
"24347","05/12/11",440,"OG","Curculionidae"
"24348","05/12/11",440,"OG","Curculionidae"
"24349","05/12/11",440,"OG","Curculionidae"
"24350","05/12/11",440,"OG","Curculionidae"
"24351","05/12/11",440,"OG","Curculionidae"
"24352","05/12/11",440,"OG","Curculionidae"
"24353","05/12/11",440,"OG","Anthicidae"
"24354","05/12/11",440,"OG","Leiodidae"
"24355","05/12/11",440,"OG2","Staphylinidae"
"24356","05/12/11",440,"OG2","Staphylinidae"
"24357","05/12/11",440,"OG2","Staphylinidae"
"24358","05/12/11",440,"OG2","Staphylinidae"
"24359","16/06/12",440,"OG2","Staphylinidae"
"24360","16/06/12",440,"OG2","Staphylinidae"
"24361","16/06/12",440,"OG2","Staphylinidae"
"24362","16/06/12",440,"OG2","Staphylinidae"
"24363","16/06/12",440,"OG2","Staphylinidae"
"24364","16/06/12",440,"OG2","Staphylinidae"
"24365","16/06/12",440,"OG2","Staphylinidae"
"24366","16/06/12",440,"OG2","Staphylinidae"
"24367","16/06/12",440,"OG2","Staphylinidae"
"24368","16/06/12",440,"OG2","Staphylinidae"
"24369","16/06/12",440,"OG2","Staphylinidae"
"24370","16/06/12",440,"OG2","Staphylinidae"
"24371","16/06/12",440,"OG2","Staphylinidae"
"24372","16/06/12",440,"OG2","Staphylinidae"
"24373","16/06/12",440,"OG2","Staphylinidae"
"24374","16/06/12",440,"OG2","Staphylinidae"
"24375","16/06/12",440,"OG2","Staphylinidae"
"24376","16/06/12",440,"OG2","Staphylinidae"
"24377","16/06/12",440,"OG2","Staphylinidae"
"24378","16/06/12",440,"OG2","Staphylinidae"
"24379","16/06/12",440,"OG2","Staphylinidae"
"24380","16/06/12",440,"OG2","Staphylinidae"
"24381","16/06/12",440,"OG2","Staphylinidae"
"24382","16/06/12",440,"OG2","Staphylinidae"
"24383","16/06/12",440,"OG2","Staphylinidae"
"24384","16/06/12",440,"OG2","Staphylinidae"
"24385","16/06/12",440,"OG2","Staphylinidae"
"24386","16/06/12",440,"OG2","Staphylinidae"
"24387","16/06/12",440,"OG2","Staphylinidae"
"24388","16/06/12",440,"OG2","Staphylinidae"
"24389","16/06/12",440,"OG2","Staphylinidae"
"24390","16/06/12",440,"OG2","Staphylinidae"
"24391","16/06/12",440,"OG2","Staphylinidae"
"24392","16/06/12",440,"OG2","Staphylinidae"
"24393","16/06/12",440,"OG2","Staphylinidae"
"24394","16/06/12",440,"OG2","Staphylinidae"
"24395","16/06/12",440,"OG2","Staphylinidae"
"24396","16/06/12",440,"OG2","Staphylinidae"
"24397","16/06/12",440,"OG2","Staphylinidae"
"24398","17/06/12",441,"OG","Curculionidae"
"24399","17/06/12",441,"OG","Curculionidae"
"24400","11/03/13",441,"OG","Carabidae"
"24401","11/03/13",441,"OG","Leiodidae"
"24402","11/03/13",441,"OG","Leiodidae"
"24403","11/03/13",441,"OG","Leiodidae"
"24404","11/03/13",441,"OG","Leiodidae"
"24405","11/03/13",441,"OG","Leiodidae"
"24406","11/03/13",441,"OG","Biphyllidae"
"24407","11/03/13",441,"OG","Staphylinidae"
"24408","11/03/13",441,"OG","Staphylinidae"
"24409","11/03/13",441,"OG","Staphylinidae"
"24410","11/03/13",441,"OG","Staphylinidae"
"24411","11/03/13",441,"OG","Staphylinidae"
"24412","11/03/13",441,"OG","Curculionidae"
"24413","11/03/13",441,"OG","Curculionidae"
"24414","11/03/13",441,"OG","Curculionidae"
"24415","11/03/13",441,"OG","Curculionidae"
"24416","11/03/13",441,"OG","Curculionidae"
"24417","11/03/13",441,"OG","Curculionidae"
"24418","11/03/13",441,"OG","Curculionidae"
"24419","06/12/11",441,"OG","Staphylinidae"
"24420","06/12/11",441,"OG","Curculionidae"
"24421","06/12/11",441,"OG","Curculionidae"
"24422","06/12/11",441,"OG","Curculionidae"
"24423","06/12/11",441,"OG","Carabidae"
"24424","06/12/11",441,"OG","Carabidae"
"24425","06/12/11",441,"OG","Carabidae"
"24426","17/06/12",441,"OG2","Staphylinidae"
"24427","17/06/12",441,"OG2","Staphylinidae"
"24428","17/06/12",442,"OG","Scarabaeidae"
"24429","17/06/12",442,"OG","Curculionidae"
"24430","17/06/12",442,"OG","Curculionidae"
"24431","17/06/12",442,"OG","Curculionidae"
"24432","11/03/13",442,"OG","Curculionidae"
"24433","11/03/13",442,"OG","Curculionidae"
"24434","11/03/13",442,"OG","Curculionidae"
"24435","11/03/13",442,"OG","Curculionidae"
"24436","11/03/13",442,"OG","Curculionidae"
"24437","11/03/13",442,"OG","Curculionidae"
"24438","11/03/13",442,"OG","Curculionidae"
"24439","11/03/13",442,"OG","Curculionidae"
"24440","11/03/13",442,"OG","Curculionidae"
"24441","11/03/13",442,"OG","Chrysomelidae"
"24442","11/03/13",442,"OG","Staphylinidae"
"24443","11/03/13",442,"OG","Staphylinidae"
"24444","11/03/13",442,"OG","Staphylinidae"
"24445","11/03/13",442,"OG","Scarabaeidae"
"24446","11/03/13",442,"OG","Scarabaeidae"
"24447","11/03/13",442,"OG","Leptodiridae"
"24448","11/03/13",442,"OG","Staphylinidae"
"24449","11/03/13",442,"OG","Staphylinidae"
"24450","11/03/13",442,"OG","Curculionidae"
"24451","11/03/13",442,"OG","Curculionidae"
"24452","11/03/13",442,"OG","Curculionidae"
"24453","11/03/13",442,"OG","Curculionidae"
"24454","11/03/13",442,"OG","Curculionidae"
"24455","16/06/12",442,"OG","Leiodidae"
"24456","06/12/11",442,"OG","Scarabaeidae"
"24457","06/12/11",442,"OG","Scarabaeidae"
"24458","06/12/11",442,"OG","Staphylinidae"
"24459","06/12/11",442,"OG","Staphylinidae"
